date,country,soe,arrivals,arrivals_male,arrivals_female,ISO3_code,Continent
2020-06-01,USA,Sabah,0,0,0,USA,Europe
2020-06-01,USA,Sarawak,0,0,0,USA,Europe
2020-06-01,USA,Selangor,34,25,9,USA,Europe
2020-06-01,USA,Terengganu,0,0,0,USA,Europe
2020-06-01,USA,W.P. Labuan,0,0,0,USA,Europe
2020-06-01,UZB,Johor,0,0,0,UZB,Europe
2020-06-01,UZB,Kedah,0,0,0,UZB,Europe
2020-06-01,UZB,Kelantan,0,0,0,UZB,Europe
2020-06-01,UZB,Perak,0,0,0,UZB,Europe
2020-06-01,UZB,Perlis,0,0,0,UZB,Europe
2020-06-01,UZB,Pulau Pinang,0,0,0,UZB,Europe
2020-06-01,UZB,Sabah,0,0,0,UZB,Europe
2020-06-01,UZB,Sarawak,0,0,0,UZB,Europe
2020-06-01,UZB,Selangor,0,0,0,UZB,Europe
2020-06-01,VAT,Johor,0,0,0,VAT,Asia
2020-06-01,VAT,Sarawak,0,0,0,VAT,Asia
2020-06-01,VAT,Selangor,0,0,0,VAT,Asia
2020-06-01,VCT,Johor,0,0,0,VCT,Europe
2020-06-01,VCT,Kedah,0,0,0,VCT,Europe
2020-06-01,VCT,Pulau Pinang,0,0,0,VCT,Europe
2020-06-01,VCT,Sarawak,0,0,0,VCT,Europe
2020-06-01,VCT,Selangor,0,0,0,VCT,Europe
2020-06-01,VEN,Johor,0,0,0,VEN,Africa
2020-06-01,VEN,Kedah,0,0,0,VEN,Africa
2020-06-01,VEN,Kelantan,0,0,0,VEN,Africa
2020-06-01,VEN,Melaka,0,0,0,VEN,Africa
2020-06-01,VEN,Perak,0,0,0,VEN,Africa
2020-06-01,VEN,Perlis,0,0,0,VEN,Africa
2020-06-01,VEN,Pulau Pinang,0,0,0,VEN,Africa
2020-06-01,VEN,Sabah,0,0,0,VEN,Africa
2020-06-01,VEN,Sarawak,0,0,0,VEN,Africa
2020-06-01,VEN,Selangor,2,1,1,VEN,Africa
2020-06-01,VEN,W.P. Labuan,0,0,0,VEN,Africa
2020-06-01,VNM,Johor,1,0,1,VNM,Africa
2020-06-01,VNM,Kedah,0,0,0,VNM,Africa
2020-06-01,VNM,Kelantan,0,0,0,VNM,Africa
2020-06-01,VNM,Melaka,0,0,0,VNM,Africa
2020-06-01,VNM,Negeri Sembilan,0,0,0,VNM,Africa
2020-06-01,VNM,Pahang,0,0,0,VNM,Africa
2020-06-01,VNM,Perak,0,0,0,VNM,Africa
2020-06-01,VNM,Perlis,0,0,0,VNM,Africa
2020-06-01,VNM,Pulau Pinang,0,0,0,VNM,Africa
2020-06-01,VNM,Sabah,0,0,0,VNM,Africa
2020-06-01,VNM,Sarawak,0,0,0,VNM,Africa
2020-06-01,VNM,Selangor,31,30,1,VNM,Africa
2020-06-01,VNM,Terengganu,0,0,0,VNM,Africa
2020-06-01,VNM,W.P. Labuan,0,0,0,VNM,Africa
2020-06-01,VUT,Johor,0,0,0,VUT,Asia
2020-06-01,VUT,Kedah,0,0,0,VUT,Asia
2020-06-01,VUT,Pulau Pinang,0,0,0,VUT,Asia
2020-06-01,VUT,Sabah,0,0,0,VUT,Asia
2020-06-01,VUT,Sarawak,0,0,0,VUT,Asia
2020-06-01,VUT,Selangor,0,0,0,VUT,Asia
2020-06-01,WSM,Johor,0,0,0,WSM,Americas
2020-06-01,WSM,Sarawak,0,0,0,WSM,Americas
2020-06-01,WSM,Selangor,0,0,0,WSM,Americas
2020-06-01,XXX,Johor,0,0,0,,Unknown
2020-06-01,XXX,Kedah,0,0,0,,Unknown
2020-06-01,XXX,Kelantan,0,0,0,,Unknown
2020-06-01,XXX,Melaka,0,0,0,,Unknown
2020-06-01,XXX,Pahang,0,0,0,,Unknown
2020-06-01,XXX,Perak,0,0,0,,Unknown
2020-06-01,XXX,Perlis,0,0,0,,Unknown
2020-06-01,XXX,Pulau Pinang,0,0,0,,Unknown
2020-06-01,XXX,Sabah,0,0,0,,Unknown
2020-06-01,XXX,Sarawak,0,0,0,,Unknown
2020-06-01,XXX,Selangor,4,2,2,,Unknown
2020-06-01,XXX,W.P. Labuan,0,0,0,,Unknown
2020-06-01,YEM,Johor,0,0,0,YEM,Asia
2020-06-01,YEM,Kedah,0,0,0,YEM,Asia
2020-06-01,YEM,Kelantan,0,0,0,YEM,Asia
2020-06-01,YEM,Melaka,0,0,0,YEM,Asia
2020-06-01,YEM,Pahang,0,0,0,YEM,Asia
2020-06-01,YEM,Perak,0,0,0,YEM,Asia
2020-06-01,YEM,Perlis,0,0,0,YEM,Asia
2020-06-01,YEM,Pulau Pinang,0,0,0,YEM,Asia
2020-06-01,YEM,Sabah,0,0,0,YEM,Asia
2020-06-01,YEM,Sarawak,0,0,0,YEM,Asia
2020-06-01,YEM,Selangor,0,0,0,YEM,Asia
2020-06-01,YEM,W.P. Labuan,0,0,0,YEM,Asia
2020-06-01,ZAF,Johor,0,0,0,ZAF,Africa
2020-06-01,ZAF,Kedah,0,0,0,ZAF,Africa
2020-06-01,ZAF,Kelantan,0,0,0,ZAF,Africa
2020-06-01,ZAF,Melaka,0,0,0,ZAF,Africa
2020-06-01,ZAF,Pahang,0,0,0,ZAF,Africa
2020-06-01,ZAF,Perak,0,0,0,ZAF,Africa
2020-06-01,ZAF,Perlis,0,0,0,ZAF,Africa
2020-06-01,ZAF,Pulau Pinang,0,0,0,ZAF,Africa
2020-06-01,ZAF,Sabah,0,0,0,ZAF,Africa
2020-06-01,ZAF,Sarawak,0,0,0,ZAF,Africa
2020-06-01,ZAF,Selangor,14,6,8,ZAF,Africa
2020-06-01,ZAF,Terengganu,0,0,0,ZAF,Africa
2020-06-01,ZAF,W.P. Labuan,0,0,0,ZAF,Africa
2020-06-01,ZAR,Selangor,0,0,0,,Unknown
2020-06-01,ZMB,Johor,0,0,0,ZMB,Europe
2020-06-01,ZMB,Kedah,0,0,0,ZMB,Europe
2020-06-01,ZMB,Perak,0,0,0,ZMB,Europe
2020-06-01,ZMB,Perlis,0,0,0,ZMB,Europe
2020-06-01,ZMB,Pulau Pinang,0,0,0,ZMB,Europe
2020-06-01,ZMB,Sabah,0,0,0,ZMB,Europe
2020-06-01,ZMB,Sarawak,0,0,0,ZMB,Europe
2020-06-01,ZMB,Selangor,0,0,0,ZMB,Europe
2020-06-01,ZWE,Johor,0,0,0,ZWE,Asia
2020-06-01,ZWE,Kedah,0,0,0,ZWE,Asia
2020-06-01,ZWE,Kelantan,0,0,0,ZWE,Asia
2020-06-01,ZWE,Perak,0,0,0,ZWE,Asia
2020-06-01,ZWE,Perlis,0,0,0,ZWE,Asia
2020-06-01,ZWE,Pulau Pinang,0,0,0,ZWE,Asia
2020-06-01,ZWE,Sabah,0,0,0,ZWE,Asia
2020-06-01,ZWE,Sarawak,0,0,0,ZWE,Asia
2020-06-01,ZWE,Selangor,0,0,0,ZWE,Asia
2020-07-01,ABW,Kedah,0,0,0,ABW,Americas
2020-07-01,ABW,Pulau Pinang,0,0,0,ABW,Americas
2020-07-01,AFG,Johor,0,0,0,AFG,Asia
2020-07-01,AFG,Kedah,0,0,0,AFG,Asia
2020-07-01,AFG,Perlis,0,0,0,AFG,Asia
2020-07-01,AFG,Pulau Pinang,0,0,0,AFG,Asia
2020-07-01,AFG,Sarawak,0,0,0,AFG,Asia
2020-07-01,AFG,Selangor,6,3,3,AFG,Asia
2020-07-01,AGO,Johor,0,0,0,AGO,Africa
2020-07-01,AGO,Kedah,0,0,0,AGO,Africa
2020-07-01,AGO,Sabah,0,0,0,AGO,Africa
2020-07-01,AGO,Selangor,0,0,0,AGO,Africa
2020-07-01,AIA,Selangor,0,0,0,AIA,Americas
2020-07-01,ALB,Johor,0,0,0,ALB,Europe
2020-07-01,ALB,Kedah,0,0,0,ALB,Europe
2020-07-01,ALB,Perak,0,0,0,ALB,Europe
2020-07-01,ALB,Perlis,0,0,0,ALB,Europe
2020-07-01,ALB,Pulau Pinang,0,0,0,ALB,Europe
2020-07-01,ALB,Sabah,0,0,0,ALB,Europe
2020-07-01,ALB,Sarawak,0,0,0,ALB,Europe
2020-07-01,ALB,Selangor,0,0,0,ALB,Europe
2020-07-01,AND,Johor,0,0,0,AND,Europe
2020-07-01,AND,Kedah,0,0,0,AND,Europe
2020-07-01,AND,Perlis,0,0,0,AND,Europe
2020-07-01,AND,Pulau Pinang,0,0,0,AND,Europe
2020-07-01,AND,Selangor,0,0,0,AND,Europe
2020-07-01,ANT,Selangor,0,0,0,ANT,Africa
2020-07-01,ARE,Johor,0,0,0,ARE,Europe
2020-07-01,ARE,Kedah,0,0,0,ARE,Europe
2020-07-01,ARE,Kelantan,0,0,0,ARE,Europe
2020-07-01,ARE,Perak,0,0,0,ARE,Europe
2020-07-01,ARE,Perlis,0,0,0,ARE,Europe
2020-07-01,ARE,Pulau Pinang,0,0,0,ARE,Europe
2020-07-01,ARE,Sabah,0,0,0,ARE,Europe
2020-07-01,ARE,Sarawak,0,0,0,ARE,Europe
2020-07-01,ARE,Selangor,5,1,4,ARE,Europe
2020-07-01,ARG,Johor,0,0,0,ARG,Americas
2020-07-01,ARG,Kedah,0,0,0,ARG,Americas
2020-07-01,ARG,Kelantan,0,0,0,ARG,Americas
2020-07-01,ARG,Melaka,0,0,0,ARG,Americas
2020-07-01,ARG,Perak,0,0,0,ARG,Americas
2020-07-01,ARG,Perlis,0,0,0,ARG,Americas
2020-07-01,ARG,Pulau Pinang,0,0,0,ARG,Americas
2020-07-01,ARG,Sabah,0,0,0,ARG,Americas
2020-07-01,ARG,Sarawak,0,0,0,ARG,Americas
2020-07-01,ARG,Selangor,4,2,2,ARG,Americas
2020-07-01,ARG,W.P. Labuan,0,0,0,ARG,Americas
2020-07-01,ARM,Johor,0,0,0,ARM,Asia
2020-07-01,ARM,Kedah,0,0,0,ARM,Asia
2020-07-01,ARM,Kelantan,0,0,0,ARM,Asia
2020-07-01,ARM,Perak,0,0,0,ARM,Asia
2020-07-01,ARM,Perlis,0,0,0,ARM,Asia
2020-07-01,ARM,Pulau Pinang,0,0,0,ARM,Asia
2020-07-01,ARM,Sabah,0,0,0,ARM,Asia
2020-07-01,ARM,Sarawak,0,0,0,ARM,Asia
2020-07-01,ARM,Selangor,0,0,0,ARM,Asia
2020-07-01,ATA,Selangor,0,0,0,ATA,Antarctica
2020-07-01,ATG,Johor,0,0,0,ATG,Americas
2020-07-01,ATG,Kedah,0,0,0,ATG,Americas
2020-07-01,ATG,Pulau Pinang,0,0,0,ATG,Americas
2020-07-01,ATG,Sarawak,0,0,0,ATG,Americas
2020-07-01,ATG,Selangor,0,0,0,ATG,Americas
2020-07-01,AUS,Johor,5,5,0,AUS,Oceania
2020-07-01,AUS,Kedah,1,1,0,AUS,Oceania
2020-07-01,AUS,Kelantan,0,0,0,AUS,Oceania
2020-07-01,AUS,Melaka,0,0,0,AUS,Oceania
2020-07-01,AUS,Negeri Sembilan,0,0,0,AUS,Oceania
2020-07-01,AUS,Pahang,0,0,0,AUS,Oceania
2020-07-01,AUS,Perak,0,0,0,AUS,Oceania
2020-07-01,AUS,Perlis,0,0,0,AUS,Oceania
2020-07-01,AUS,Pulau Pinang,0,0,0,AUS,Oceania
2020-07-01,AUS,Sabah,0,0,0,AUS,Oceania
2020-07-01,AUS,Sarawak,3,3,0,AUS,Oceania
2020-07-01,AUS,Selangor,162,111,51,AUS,Oceania
2020-07-01,AUS,Terengganu,0,0,0,AUS,Oceania
2020-07-01,AUS,W.P. Labuan,1,1,0,AUS,Oceania
2020-07-01,AUT,Johor,0,0,0,AUT,Europe
2020-07-01,AUT,Kedah,0,0,0,AUT,Europe
2020-07-01,AUT,Kelantan,0,0,0,AUT,Europe
2020-07-01,AUT,Melaka,0,0,0,AUT,Europe
2020-07-01,AUT,Negeri Sembilan,0,0,0,AUT,Europe
2020-07-01,AUT,Pahang,0,0,0,AUT,Europe
2020-07-01,AUT,Perak,0,0,0,AUT,Europe
2020-07-01,AUT,Perlis,0,0,0,AUT,Europe
2020-07-01,AUT,Pulau Pinang,0,0,0,AUT,Europe
2020-07-01,AUT,Sabah,0,0,0,AUT,Europe
2020-07-01,AUT,Sarawak,0,0,0,AUT,Europe
2020-07-01,AUT,Selangor,13,9,4,AUT,Europe
2020-07-01,AUT,Terengganu,0,0,0,AUT,Europe
2020-07-01,AUT,W.P. Labuan,0,0,0,AUT,Europe
2020-07-01,AZE,Johor,0,0,0,AZE,Asia
2020-07-01,AZE,Kedah,0,0,0,AZE,Asia
2020-07-01,AZE,Kelantan,0,0,0,AZE,Asia
2020-07-01,AZE,Melaka,0,0,0,AZE,Asia
2020-07-01,AZE,Perlis,0,0,0,AZE,Asia
2020-07-01,AZE,Pulau Pinang,0,0,0,AZE,Asia
2020-07-01,AZE,Sabah,0,0,0,AZE,Asia
2020-07-01,AZE,Sarawak,0,0,0,AZE,Asia
2020-07-01,AZE,Selangor,1,1,0,AZE,Asia
2020-07-01,AZE,W.P. Labuan,0,0,0,AZE,Asia
2020-07-01,BDI,Pulau Pinang,0,0,0,BDI,Africa
2020-07-01,BDI,Sarawak,0,0,0,BDI,Africa
2020-07-01,BDI,Selangor,0,0,0,BDI,Africa
2020-07-01,BEL,Johor,0,0,0,BEL,Europe
2020-07-01,BEL,Kedah,0,0,0,BEL,Europe
2020-07-01,BEL,Kelantan,0,0,0,BEL,Europe
2020-07-01,BEL,Melaka,0,0,0,BEL,Europe
2020-07-01,BEL,Negeri Sembilan,0,0,0,BEL,Europe
2020-07-01,BEL,Pahang,0,0,0,BEL,Europe
2020-07-01,BEL,Perak,0,0,0,BEL,Europe
2020-07-01,BEL,Perlis,0,0,0,BEL,Europe
2020-07-01,BEL,Pulau Pinang,0,0,0,BEL,Europe
2020-07-01,BEL,Sabah,0,0,0,BEL,Europe
2020-07-01,BEL,Sarawak,0,0,0,BEL,Europe
2020-07-01,BEL,Selangor,12,10,2,BEL,Europe
2020-07-01,BEL,W.P. Labuan,0,0,0,BEL,Europe
2020-07-01,BEN,Johor,0,0,0,BEN,Africa
2020-07-01,BEN,Kedah,0,0,0,BEN,Africa
2020-07-01,BEN,Perak,0,0,0,BEN,Africa
2020-07-01,BEN,Pulau Pinang,0,0,0,BEN,Africa
2020-07-01,BEN,Sabah,0,0,0,BEN,Africa
2020-07-01,BEN,Sarawak,0,0,0,BEN,Africa
2020-07-01,BEN,Selangor,0,0,0,BEN,Africa
2020-07-01,BFA,Perak,0,0,0,BFA,Africa
2020-07-01,BFA,Pulau Pinang,0,0,0,BFA,Africa
2020-07-01,BFA,Selangor,0,0,0,BFA,Africa
2020-07-01,BGD,Johor,2,2,0,BGD,Asia
2020-07-01,BGD,Kedah,0,0,0,BGD,Asia
2020-07-01,BGD,Kelantan,0,0,0,BGD,Asia
2020-07-01,BGD,Melaka,0,0,0,BGD,Asia
2020-07-01,BGD,Negeri Sembilan,0,0,0,BGD,Asia
2020-07-01,BGD,Pahang,0,0,0,BGD,Asia
2020-07-01,BGD,Perak,0,0,0,BGD,Asia
2020-07-01,BGD,Perlis,0,0,0,BGD,Asia
2020-07-01,BGD,Pulau Pinang,0,0,0,BGD,Asia
2020-07-01,BGD,Sabah,0,0,0,BGD,Asia
2020-07-01,BGD,Sarawak,0,0,0,BGD,Asia
2020-07-01,BGD,Selangor,106,70,36,BGD,Asia
2020-07-01,BGD,W.P. Labuan,0,0,0,BGD,Asia
2020-07-01,BGR,Johor,1,1,0,BGR,Europe
2020-07-01,BGR,Kedah,0,0,0,BGR,Europe
2020-07-01,BGR,Kelantan,0,0,0,BGR,Europe
2020-07-01,BGR,Pahang,0,0,0,BGR,Europe
2020-07-01,BGR,Perak,0,0,0,BGR,Europe
2020-07-01,BGR,Perlis,0,0,0,BGR,Europe
2020-07-01,BGR,Pulau Pinang,0,0,0,BGR,Europe
2020-07-01,BGR,Sabah,0,0,0,BGR,Europe
2020-07-01,BGR,Sarawak,0,0,0,BGR,Europe
2020-07-01,BGR,Selangor,24,24,0,BGR,Europe
2020-07-01,BGR,W.P. Labuan,0,0,0,BGR,Europe
2020-07-01,BHR,Johor,0,0,0,BHR,Asia
2020-07-01,BHR,Kedah,0,0,0,BHR,Asia
2020-07-01,BHR,Kelantan,0,0,0,BHR,Asia
2020-07-01,BHR,Perlis,0,0,0,BHR,Asia
2020-07-01,BHR,Pulau Pinang,0,0,0,BHR,Asia
2020-07-01,BHR,Sabah,0,0,0,BHR,Asia
2020-07-01,BHR,Sarawak,0,0,0,BHR,Asia
2020-07-01,BHR,Selangor,0,0,0,BHR,Asia
2020-07-01,BHS,Johor,0,0,0,BHS,Americas
2020-07-01,BHS,Kedah,0,0,0,BHS,Americas
2020-07-01,BHS,Perak,0,0,0,BHS,Americas
2020-07-01,BHS,Sabah,0,0,0,BHS,Americas
2020-07-01,BHS,Sarawak,0,0,0,BHS,Americas
2020-07-01,BHS,Selangor,0,0,0,BHS,Americas
2020-07-01,BIH,Johor,0,0,0,BIH,Europe
2020-07-01,BIH,Kedah,0,0,0,BIH,Europe
2020-07-01,BIH,Perlis,0,0,0,BIH,Europe
2020-07-01,BIH,Pulau Pinang,0,0,0,BIH,Europe
2020-07-01,BIH,Sabah,0,0,0,BIH,Europe
2020-07-01,BIH,Sarawak,0,0,0,BIH,Europe
2020-07-01,BIH,Selangor,1,1,0,BIH,Europe
2020-07-01,BLR,Johor,0,0,0,BLR,Europe
2020-07-01,BLR,Kedah,0,0,0,BLR,Europe
2020-07-01,BLR,Kelantan,0,0,0,BLR,Europe
2020-07-01,BLR,Pahang,0,0,0,BLR,Europe
2020-07-01,BLR,Perak,0,0,0,BLR,Europe
2020-07-01,BLR,Perlis,0,0,0,BLR,Europe
2020-07-01,BLR,Pulau Pinang,0,0,0,BLR,Europe
2020-07-01,BLR,Sabah,0,0,0,BLR,Europe
2020-07-01,BLR,Sarawak,0,0,0,BLR,Europe
2020-07-01,BLR,Selangor,1,1,0,BLR,Europe
2020-07-01,BLR,W.P. Labuan,0,0,0,BLR,Europe
2020-07-01,BLZ,Johor,0,0,0,BLZ,Americas
2020-07-01,BLZ,Pulau Pinang,0,0,0,BLZ,Americas
2020-07-01,BLZ,Sarawak,0,0,0,BLZ,Americas
2020-07-01,BLZ,Selangor,0,0,0,BLZ,Americas
2020-07-01,BMU,Selangor,0,0,0,BMU,Americas
2020-07-01,BOL,Johor,0,0,0,BOL,Americas
2020-07-01,BOL,Kedah,0,0,0,BOL,Americas
2020-07-01,BOL,Melaka,0,0,0,BOL,Americas
2020-07-01,BOL,Perak,0,0,0,BOL,Americas
2020-07-01,BOL,Perlis,0,0,0,BOL,Americas
2020-07-01,BOL,Pulau Pinang,0,0,0,BOL,Americas
2020-07-01,BOL,Sabah,0,0,0,BOL,Americas
2020-07-01,BOL,Sarawak,0,0,0,BOL,Americas
2020-07-01,BOL,Selangor,0,0,0,BOL,Americas
